Gene_ID,GO_Term
A0A674G7H5,GO:0030513
A0A674G7H5,GO:0055072
A0A674G7H5,GO:0016020
A0A674G7H5,GO:0016020
RC3H2,GO:0003723
RC3H2,GO:0003729
RC3H2,GO:0004842
RC3H2,GO:0016740
RC3H2,GO:0046872
RC3H2,GO:0046872
RC3H2,GO:0010608
RC3H2,GO:0016567
RC3H2,GO:0000932
NOS3,GO:0004517
NOS3,GO:0004517
NOS3,GO:0005516
NOS3,GO:0005516
NOS3,GO:0010181
NOS3,GO:0016491
NOS3,GO:0016491
NOS3,GO:0020037
NOS3,GO:0046872
NOS3,GO:0050660
NOS3,GO:0050661
NOS3,GO:0006809
A0A674G7H9,GO:0008270
A0A674G7H9,GO:0016491
A0A674G7H9,GO:0016491
PHF5A,GO:0000398
NPAS3,GO:0046983
NPAS3,GO:0006355
NUDT2,GO:0000166
NUDT2,GO:0004081
NUDT2,GO:0008796
NUDT2,GO:0016787
NUDT2,GO:0016787
NEXMIF,GO:0016020
A0A674G7I4,GO:0097190
A0A674G7I4,GO:1901222
USP4,GO:0004843
USP4,GO:0004843
USP4,GO:0008233
USP4,GO:0008234
USP4,GO:0016787
USP4,GO:0006508
USP4,GO:0006511
USP4,GO:0016579
USP4,GO:0016579
USP4,GO:0005634
USP4,GO:0005634
USP4,GO:0005737
USP4,GO:0005737
LOC115492397,GO:0005200
LOC115492397,GO:0007010
LOC115492397,GO:0005882
LOC115492397,GO:0005882
SORCS2,GO:0016020
IFT57,GO:0042995
TIMP4,GO:0004857
TIMP4,GO:0008191
TIMP4,GO:0008191
TIMP4,GO:0030414
TIMP4,GO:0010466
TIMP4,GO:0010951
TIMP4,GO:0005576
SHISA8,GO:0016020
MIIP,GO:0010972
MIIP,GO:0030336
LOC100221646,GO:0005216
LOC100221646,GO:0005244
LOC100221646,GO:0005248
LOC100221646,GO:0005261
LOC100221646,GO:0005272
LOC100221646,GO:0006811
LOC100221646,GO:0006811
LOC100221646,GO:0006814
LOC100221646,GO:0006814
LOC100221646,GO:0034220
LOC100221646,GO:0034220
LOC100221646,GO:0034220
LOC100221646,GO:0034765
LOC100221646,GO:0035725
LOC100221646,GO:0035725
LOC100221646,GO:0055085
LOC100221646,GO:0098655
LOC100221646,GO:0005886
LOC100221646,GO:0005886
LOC100221646,GO:0005886
LOC100221646,GO:0016020
LOC100221646,GO:0016020
LOC100221646,GO:0016020
LOC100221646,GO:0001518
LOC100221646,GO:0001518
SLC25A13,GO:0005509
SLC25A13,GO:0015171
SLC25A13,GO:0003333
SLC25A13,GO:0055085
SLC25A13,GO:0005739
SLC25A13,GO:0005743
SLC25A13,GO:0005743
SLC25A13,GO:0005743
SLC25A13,GO:0016020
SLC25A13,GO:0016020
SLC25A13,GO:0016020
REV1,GO:0003677
REV1,GO:0003684
REV1,GO:0003684
REV1,GO:0016740
REV1,GO:0016779
REV1,GO:0016779
REV1,GO:0006259
REV1,GO:0006281
REV1,GO:0006281
REV1,GO:0006974
REV1,GO:0042276
REV1,GO:0050896
REV1,GO:0071897
REV1,GO:0005634
REV1,GO:0005634
CDK8,GO:0000166
CDK8,GO:0000166
CDK8,GO:0004672
CDK8,GO:0005524
CDK8,GO:0005524
CDK8,GO:0005524
CDK8,GO:0006468
A0A674G7J8,GO:0004843
A0A674G7J8,GO:0006511
A0A674G7J8,GO:0016579
A0A674G7J9,GO:0004674
A0A674G7J9,GO:0004674
A0A674G7J9,GO:0005524
A0A674G7J9,GO:0016301
A0A674G7J9,GO:0016740
A0A674G7J9,GO:0006468
A0A674G7J9,GO:0016310
A0A674G7K0,GO:0000166
A0A674G7K0,GO:0005524
A0A674G7K0,GO:0005524
A0A674G7K0,GO:0016787
A0A674G7K0,GO:0016887
A0A674G7K0,GO:0042393
A0A674G7K0,GO:0140658
A0A674G7K0,GO:0006338
A0A674G7K0,GO:0006338
A0A674G7K0,GO:0006355
A0A674G7K0,GO:0006355
A0A674G7K0,GO:0005634
A0A674G7K0,GO:0005634
A0A674G7K0,GO:0005634
A0A674G7K0,GO:0016514
A0A674G7K0,GO:0070603
RNF141,GO:0046872
CALD1,GO:0003779
CALD1,GO:0005516
CALD1,GO:0008092
CALD1,GO:0017022
CALD1,GO:0006936
BRINP3,GO:0045666
BRINP3,GO:0045786
BRINP3,GO:0045930
BRINP3,GO:0051726
SNX9,GO:0035091
SNX9,GO:0000278
SNX9,GO:0000281
SNX9,GO:0006886
SNX9,GO:0006897
SNX9,GO:0015031
SNX9,GO:0015031
SNX9,GO:0016020
SNX9,GO:0030659
SNX9,GO:0031410
A0A674G7K6,GO:0046872
CRIM1,GO:0004857
CRIM1,GO:0004867
CRIM1,GO:0010951
CRIM1,GO:0043086
CRIM1,GO:0005576
CRIM1,GO:0016020
MAP4K3,GO:0000166
MAP4K3,GO:0000166
MAP4K3,GO:0004672
MAP4K3,GO:0004674
MAP4K3,GO:0004674
MAP4K3,GO:0004674
MAP4K3,GO:0005524
MAP4K3,GO:0005524
MAP4K3,GO:0005524
MAP4K3,GO:0005524
MAP4K3,GO:0008349
MAP4K3,GO:0016301
MAP4K3,GO:0016740
MAP4K3,GO:0000165
MAP4K3,GO:0006468
MAP4K3,GO:0006468
MAP4K3,GO:0016310
MAP4K3,GO:0035556
PCYT2,GO:0003824
PCYT2,GO:0004306
PCYT2,GO:0004306
PCYT2,GO:0004306
PCYT2,GO:0006629
PCYT2,GO:0006646
PCYT2,GO:0006646
PCYT2,GO:0008654
PCYT2,GO:0009058
LOC100231660,GO:0005929
LOC100231660,GO:0031514
LOC100231660,GO:0042995
SEC23B,GO:0008270
SEC23B,GO:0046872
SEC23B,GO:0006886
SEC23B,GO:0006888
SEC23B,GO:0015031
SEC23B,GO:0016192
SEC23B,GO:0090114
SEC23B,GO:0005737
SEC23B,GO:0005783
SEC23B,GO:0005789
SEC23B,GO:0005829
SEC23B,GO:0012507
SEC23B,GO:0016020
SEC23B,GO:0016020
SEC23B,GO:0031410
SEC23B,GO:0030127
ABCC9,GO:0000166
ABCC9,GO:0005524
ABCC9,GO:0005524
ABCC9,GO:0008281
ABCC9,GO:0140359
ABCC9,GO:0006813
ABCC9,GO:0055085
ABCC9,GO:0016020
ABCC9,GO:0016020
ESRRG,GO:0003677
ESRRG,GO:0003677
ESRRG,GO:0003677
ESRRG,GO:0003700
ESRRG,GO:0003707
ESRRG,GO:0005496
ESRRG,GO:0008270
ESRRG,GO:0043565
ESRRG,GO:0046872
ESRRG,GO:0006351
ESRRG,GO:0006355
ESRRG,GO:0006355
ESRRG,GO:0043401
ESRRG,GO:0005634
ESRRG,GO:0005634
ESRRG,GO:0005634
ESRRG,GO:0005634
LOC100229358,GO:0046872
LOC100229358,GO:0051015
LOC100229358,GO:0030835
LOC100229358,GO:0051017
A0A674G7L7,GO:0016020
YTHDC1,GO:0003723
SUPT20H,GO:0003712
SUPT20H,GO:0006351
SUPT20H,GO:0000124
FNBP1,GO:0006897
FNBP1,GO:0006897
FNBP1,GO:0007165
FNBP1,GO:0005737
FNBP1,GO:0005886
FNBP1,GO:0016020
LOC115491394,GO:0046873
LOC115491394,GO:0030001
LOC115491394,GO:0055072
LOC115491394,GO:0016020
LOC115491394,GO:0016020
GRAMD1B,GO:0006869
GRAMD1B,GO:0005789
GRAMD1B,GO:0005886
GRAMD1B,GO:0016020
GRAMD1B,GO:0016020
GRAMD1B,GO:0044232
XRCC4,GO:0003677
XRCC4,GO:0006281
XRCC4,GO:0006302
XRCC4,GO:0006310
XRCC4,GO:0006310
XRCC4,GO:0006974
XRCC4,GO:0005634
XRCC4,GO:0005634
XRCC4,GO:0005634
GLT8D1,GO:0008194
GLT8D1,GO:0016757
GLT8D1,GO:0034645
GLT8D1,GO:0044238
GLT8D1,GO:0016020
ATF1,GO:0003677
ATF1,GO:0003700
ATF1,GO:0043565
ATF1,GO:0046982
ATF1,GO:0006355
ATF1,GO:0006357
ATF1,GO:0050896
ATF1,GO:0005634
ATF1,GO:0005634
ATF1,GO:0005634
MED27,GO:0005634
MED27,GO:0005634
MED27,GO:0016592
GUCY1B1,GO:0004383
GUCY1B1,GO:0004383
GUCY1B1,GO:0005525
GUCY1B1,GO:0016829
GUCY1B1,GO:0016849
GUCY1B1,GO:0020037
GUCY1B1,GO:0006182
GUCY1B1,GO:0009190
GUCY1B1,GO:0035556
GUCY1B1,GO:0005737
GUCY1B1,GO:0005737
MYT1,GO:0003677
MYT1,GO:0008270
MYT1,GO:0046872
MYT1,GO:0006355
MYT1,GO:0005634
MYT1,GO:0005634
MYT1,GO:0005634
A0A674G7N2,GO:0003676
A0A674G7N2,GO:0008270
A0A674G7N2,GO:0016032
A0A674G7N2,GO:0019068
RGS7,GO:0007186
RGS7,GO:0009968
RGS7,GO:0035556
KIAA1217,GO:0048706
KIAA1217,GO:0110165
PTGES,GO:0004364
PTGES,GO:0016740
PTGES,GO:0016020
PTGES,GO:0016020
TYRO3,GO:0000166
TYRO3,GO:0000166
TYRO3,GO:0004672
TYRO3,GO:0004713
TYRO3,GO:0004713
TYRO3,GO:0004714
TYRO3,GO:0005524
TYRO3,GO:0005524
TYRO3,GO:0005524
TYRO3,GO:0006468
TYRO3,GO:0018108
TYRO3,GO:0018108
TYRO3,GO:0016020
TYRO3,GO:0016020
CNTFR,GO:0004896
CNTFR,GO:0019221
CNTFR,GO:0016020
CNTFR,GO:0016020
A0A674G7P3,GO:0001664
A0A674G7P3,GO:0005576
A0A674G7P3,GO:0016020
SNX13,GO:0035091
SNX13,GO:0043547
SNX13,GO:0016020
ARMH4,GO:0016020
APTX,GO:0003677
APTX,GO:0003677
APTX,GO:0003824
APTX,GO:0033699
APTX,GO:0046872
APTX,GO:0120108
APTX,GO:0006139
APTX,GO:0006281
APTX,GO:0006281
APTX,GO:0006974
APTX,GO:0090305
APTX,GO:0005634
APTX,GO:0005654
APTX,GO:0005730
CELF2,GO:0003676
CELF2,GO:0003723
CELF2,GO:0003723
CELF2,GO:0003723
CELF2,GO:0003723
CELF2,GO:0006397
CELF2,GO:0005634
CELF2,GO:0005737
RPS24,GO:0003735
RPS24,GO:0006412
RPS24,GO:0005840
RPS24,GO:0005840
RPS24,GO:1990904
GNA12,GO:0001664
GNA12,GO:0003924
GNA12,GO:0019001
GNA12,GO:0031683
GNA12,GO:0007165
GNA12,GO:0007165
GNA12,GO:0007186
GNA12,GO:0007266
GNA12,GO:0016020
RAPGEF2,GO:0005085
RAPGEF2,GO:0005085
RAPGEF2,GO:0005096
RAPGEF2,GO:0005096
RAPGEF2,GO:0007165
RAPGEF2,GO:0007264
RAPGEF2,GO:0030154
RAPGEF2,GO:0042127
RAPGEF2,GO:0043547
RAPGEF2,GO:0005768
RAPGEF2,GO:0005770
RAPGEF2,GO:0048471
RAPGEF2,GO:0070161
RAPGEF2,GO:0070161
THAP12,GO:0003677
THAP12,GO:0003677
THAP12,GO:0046983
DUOX2,GO:0004601
DUOX2,GO:0005509
DUOX2,GO:0016174
DUOX2,GO:0016174
DUOX2,GO:0016491
DUOX2,GO:0020037
DUOX2,GO:0046872
DUOX2,GO:0006590
DUOX2,GO:0006979
DUOX2,GO:0042446
DUOX2,GO:0042744
DUOX2,GO:0050665
DUOX2,GO:0098869
DUOX2,GO:0016020
DUOX2,GO:0016020
DUOX2,GO:0016324
GNA13,GO:0001664
GNA13,GO:0003924
GNA13,GO:0019001
GNA13,GO:0031683
GNA13,GO:0007165
GNA13,GO:0007165
GNA13,GO:0007186
GNA13,GO:0007266
GNA13,GO:0016020
FARP1,GO:0005085
FARP1,GO:0005085
FARP1,GO:0008092
FARP1,GO:0050790
FARP1,GO:0005856
RBBP5,GO:0005634
RBBP5,GO:0048188
BRD8,GO:0000812
BRD8,GO:0035267
NFASC,GO:0007155
NFASC,GO:0007411
NFASC,GO:0007422
NFASC,GO:0019226
NFASC,GO:0042552
NFASC,GO:0050808
NFASC,GO:0005886
NFASC,GO:0016020
NFASC,GO:0016020
CISD1,GO:0046872
CISD1,GO:0051537
CISD1,GO:0010506
CISD1,GO:0005737
CISD1,GO:0005741
CISD1,GO:0016020
CISD1,GO:0043231
CISD1,GO:0043231
HOXD13,GO:0000981
HOXD13,GO:0003677
HOXD13,GO:0003677
HOXD13,GO:0003677
HOXD13,GO:0003677
HOXD13,GO:0006355
HOXD13,GO:0006357
HOXD13,GO:0005634
HOXD13,GO:0005634
HOXD13,GO:0005634
NDRG1,GO:0032287
NDRG1,GO:0042127
NDRG1,GO:0045576
A0A674G7R2,GO:0003677
A0A674G7R2,GO:0003700
A0A674G7R2,GO:0006355
A0A674G7R2,GO:0006357
A0A674G7R2,GO:0005634
A0A674G7R2,GO:0005737
A0A674G7R2,GO:0016020
HKDC1,GO:0000166
HKDC1,GO:0004396
HKDC1,GO:0004396
HKDC1,GO:0005524
HKDC1,GO:0005524
HKDC1,GO:0005536
HKDC1,GO:0016301
HKDC1,GO:0016740
HKDC1,GO:0016773
HKDC1,GO:0001678
HKDC1,GO:0005975
HKDC1,GO:0006096
HKDC1,GO:0006096
HKDC1,GO:0006096
HKDC1,GO:0016310
HKDC1,GO:0019318
HKDC1,GO:0046835
UBAP1,GO:0003677
UBAP1,GO:0043130
UBAP1,GO:0006355
UBAP1,GO:0043162
UBAP1,GO:0000813
UBR5,GO:0003723
UBR5,GO:0004842
UBR5,GO:0008270
UBR5,GO:0043130
UBR5,GO:0046872
UBR5,GO:0016567
A0A674G7R8,GO:0005509
A0A674G7R8,GO:0046872
A0A674G7R8,GO:0016079
A0A674G7R8,GO:0016020
A0A674G7R8,GO:0098793
DCTN1,GO:0005856
DCTN1,GO:0005856
DCTN1,GO:0005938
DCTN1,GO:0030286
LOC115493179,GO:0005432
LOC115493179,GO:0005516
LOC115493179,GO:0015297
LOC115493179,GO:0046872
LOC115493179,GO:0006811
LOC115493179,GO:0006814
LOC115493179,GO:0006816
LOC115493179,GO:0006816
LOC115493179,GO:0007154
LOC115493179,GO:0035725
LOC115493179,GO:0055085
LOC115493179,GO:0005886
LOC115493179,GO:0005886
LOC115493179,GO:0016020
LOC115493179,GO:0016020
LOC115493179,GO:0016020
LOC115496180,GO:0051726
LOC115496180,GO:0005634
AP5Z1,GO:0044599
LOC100219837,GO:0016491
LOC100219837,GO:0016491
LOC100219837,GO:0016616
LOC100219837,GO:0042803
LOC100219837,GO:0047952
LOC100219837,GO:0051287
LOC100219837,GO:0051287
LOC100219837,GO:0005975
LOC100219837,GO:0006072
LOC100219837,GO:0046168
LOC100219837,GO:0046168
LOC100219837,GO:0009331
LOC100219837,GO:0009331
SLCO2A1,GO:0006811
SLCO2A1,GO:0055085
SLCO2A1,GO:0005886
SLCO2A1,GO:0016020
SLCO2A1,GO:0016020
SLCO2A1,GO:0016020
KATNAL2,GO:0000166
KATNAL2,GO:0005524
KATNAL2,GO:0005524
KATNAL2,GO:0008017
KATNAL2,GO:0008568
KATNAL2,GO:0016853
KATNAL2,GO:0016887
KATNAL2,GO:0051013
KATNAL2,GO:0000922
KATNAL2,GO:0005737
KATNAL2,GO:0005737
KATNAL2,GO:0005737
KATNAL2,GO:0005819
KATNAL2,GO:0005856
KATNAL2,GO:0005856
KATNAL2,GO:0005874
PRTFDC1,GO:0000166
PRTFDC1,GO:0004422
PRTFDC1,GO:0004422
PRTFDC1,GO:0016740
PRTFDC1,GO:0016757
PRTFDC1,GO:0046872
PRTFDC1,GO:0052657
PRTFDC1,GO:0006166
PRTFDC1,GO:0006166
PRTFDC1,GO:0032264
PRTFDC1,GO:0005737
PRTFDC1,GO:0005737
LOC100220412,GO:0009374
LOC100220412,GO:0005576
RUFY2,GO:0046872
RUFY2,GO:0046872
P2RX6,GO:0001614
P2RX6,GO:0004931
P2RX6,GO:0005216
P2RX6,GO:0005524
P2RX6,GO:0015267
P2RX6,GO:0006811
P2RX6,GO:0006811
P2RX6,GO:0007165
P2RX6,GO:0033198
P2RX6,GO:0035590
P2RX6,GO:0060079
P2RX6,GO:0098655
P2RX6,GO:0016020
P2RX6,GO:0016020
P2RX6,GO:0016020
P2RX6,GO:0098794
P2RX6,GO:0110165
DGCR8,GO:0003723
DGCR8,GO:0003723
DGCR8,GO:0003723
DGCR8,GO:0020037
DGCR8,GO:0042802
DGCR8,GO:0031053
DGCR8,GO:0070877
ZFAND3,GO:0003677
ZFAND3,GO:0008270
ZFAND3,GO:0046872
TCIRG1,GO:0046961
TCIRG1,GO:0006811
TCIRG1,GO:1902600
TCIRG1,GO:1902600
TCIRG1,GO:0016020
TCIRG1,GO:0016020
TCIRG1,GO:0000220
TCIRG1,GO:0033179
MRTFB,GO:0045944
MRTFB,GO:0005634
PPIE,GO:0003755
PPIE,GO:0003755
PPIE,GO:0003755
PPIE,GO:0003755
PPIE,GO:0016853
PPIE,GO:0000413
PPIE,GO:0006457
CCDC65,GO:0070286
CCDC65,GO:0031514
CCDC65,GO:0042995
CCDC65,GO:0005858
A0A674G7U6,GO:0022857
A0A674G7U6,GO:0055085
A0A674G7U6,GO:0016020
A0A674G7U6,GO:0016020
A0A674G7U6,GO:0016020
MRPS10,GO:0003735
MRPS10,GO:0006412
MRPS10,GO:0005739
MRPS10,GO:0005739
MRPS10,GO:0005840
MRPS10,GO:0005840
MRPS10,GO:0005763
MRPS10,GO:1990904
TACC2,GO:0007052
TACC2,GO:0005737
TACC2,GO:0005737
TACC2,GO:0005856
A0A674G7V0,GO:0006886
A0A674G7V0,GO:0016192
A0A674G7V0,GO:0016020
A0A674G7V0,GO:0030131
HK1,GO:0000166
HK1,GO:0004396
HK1,GO:0004396
HK1,GO:0005524
HK1,GO:0005524
HK1,GO:0005536
HK1,GO:0016301
HK1,GO:0016740
HK1,GO:0016773
HK1,GO:0001678
HK1,GO:0005975
HK1,GO:0006096
HK1,GO:0006096
HK1,GO:0006096
HK1,GO:0016310
HK1,GO:0019318
HK1,GO:0046835
TMPRSS6,GO:0004252
TMPRSS6,GO:0006508
TMPRSS6,GO:0016020
TMPRSS6,GO:0016020
FLT3,GO:0000166
FLT3,GO:0000166
FLT3,GO:0004672
FLT3,GO:0004713
FLT3,GO:0004713
FLT3,GO:0004714
FLT3,GO:0004714
FLT3,GO:0005524
FLT3,GO:0005524
FLT3,GO:0005524
FLT3,GO:0006468
FLT3,GO:0007169
FLT3,GO:0018108
FLT3,GO:0018108
FLT3,GO:0030097
FLT3,GO:0030154
FLT3,GO:0016020
FLT3,GO:0016020
IDH3G,GO:0006099
TMEM237,GO:0030030
TMEM237,GO:0005929
TMEM237,GO:0016020
TMEM237,GO:0016020
TMEM237,GO:0042995
RIMS2,GO:0031267
RIMS2,GO:0046872
RIMS2,GO:0006887
RIMS2,GO:0017157
RIMS2,GO:0048791
RIMS2,GO:0016020
RIMS2,GO:0045202
RIMS2,GO:0045202
RIMS2,GO:0048786
POPDC2,GO:0016020
POPDC2,GO:0016020
WDSUB1,GO:0004842
WDSUB1,GO:0016567
LOC100221958,GO:0004719
LOC100221958,GO:0004719
LOC100221958,GO:0004719
LOC100221958,GO:0004719
LOC100221958,GO:0008168
LOC100221958,GO:0016740
LOC100221958,GO:0006479
LOC100221958,GO:0032259
LOC100221958,GO:0036211
KCND3,GO:0005216
KCND3,GO:0005244
KCND3,GO:0005249
KCND3,GO:0005267
KCND3,GO:0006811
KCND3,GO:0006811
KCND3,GO:0006813
KCND3,GO:0006813
KCND3,GO:0034765
KCND3,GO:0051260
KCND3,GO:0055085
KCND3,GO:0071805
KCND3,GO:0016020
KCND3,GO:0016020
KCND3,GO:0016020
KCND3,GO:0030425
KCND3,GO:0042995
KCND3,GO:0008076
LOC115498179,GO:0016020
USP39,GO:0004843
USP39,GO:0008270
USP39,GO:0046872
USP39,GO:0000245
USP39,GO:0006397
USP39,GO:0016579
USP39,GO:0005634
A0A674G7W7,GO:0004672
A0A674G7W7,GO:0005524
A0A674G7W7,GO:0006468
SORBS2,GO:0007015
SORBS2,GO:0005737
SORBS2,GO:0005925
SORBS2,GO:0016020
AGRN,GO:0005509
AGRN,GO:0043236
AGRN,GO:0007213
AGRN,GO:0030154
AGRN,GO:0043113
AGRN,GO:0005886
AGRN,GO:0045202
AGRN,GO:0071944
ABL2,GO:0000166
ABL2,GO:0000166
ABL2,GO:0004672
ABL2,GO:0004713
ABL2,GO:0004713
ABL2,GO:0004713
ABL2,GO:0004715
ABL2,GO:0004715
ABL2,GO:0005524
ABL2,GO:0005524
ABL2,GO:0005524
ABL2,GO:0016301
ABL2,GO:0016740
ABL2,GO:0006468
ABL2,GO:0007154
ABL2,GO:0016310
ABL2,GO:0018108
ABL2,GO:0018108
ABL2,GO:0023052
ZW10,GO:0000278
ZW10,GO:0007049
ZW10,GO:0051301
ZW10,GO:0000775
ZW10,GO:0000775
ZW10,GO:0000776
ZW10,GO:0005634
ZW10,GO:0005694
ZW10,GO:0005737
FOXP1,GO:0003677
FOXP1,GO:0003677
FOXP1,GO:0003700
FOXP1,GO:0043565
FOXP1,GO:0046872
FOXP1,GO:0006355
FOXP1,GO:0005634
FOXP1,GO:0005634
FOXP1,GO:0005634
LOC115496678,GO:0038023
LOC115496678,GO:0007399
LOC115496678,GO:0007411
LOC115496678,GO:0030513
LOC115496678,GO:0055072
LOC115496678,GO:0016020
LOC115496678,GO:0016020
DYNC1I2,GO:0007018
DYNC1I2,GO:0005868
PMEPA1,GO:0070412
PMEPA1,GO:0009968
PMEPA1,GO:0010991
PMEPA1,GO:0030512
PMEPA1,GO:0005768
PMEPA1,GO:0010008
PMEPA1,GO:0016020
PMEPA1,GO:0016020
PMEPA1,GO:0031901
HMGB1,GO:0003677
HMGB1,GO:0003677
HMGB1,GO:0003677
HMGB1,GO:0006954
HMGB1,GO:0005576
HMGB1,GO:0005576
HMGB1,GO:0005634
HMGB1,GO:0005634
HMGB1,GO:0005634
HMGB1,GO:0005694
HMGB1,GO:0005694
A0A674G7X7,GO:0003700
A0A674G7X7,GO:0046983
A0A674G7X7,GO:0006355
SLC11A1,GO:0046873
SLC11A1,GO:0030001
SLC11A1,GO:0055072
SLC11A1,GO:0016020
SLC11A1,GO:0016020
SGCE,GO:0005794
SGCE,GO:0005794
SGCE,GO:0016020
SGCE,GO:0016020
SGCE,GO:0030425
SGCE,GO:0042383
SGCE,GO:0042995
SGCE,GO:0016012
PLSCR1,GO:0017128
PLSCR1,GO:0017121
APBB2,GO:0001540
LOC100218250,GO:0000166
LOC100218250,GO:0000166
LOC100218250,GO:0003774
LOC100218250,GO:0003777
LOC100218250,GO:0005524
LOC100218250,GO:0005524
LOC100218250,GO:0005524
LOC100218250,GO:0008017
LOC100218250,GO:0007018
STUB1,GO:0004842
STUB1,GO:0061630
STUB1,GO:0000209
STUB1,GO:0016567
EDEM2,GO:0004571
EDEM2,GO:0005509
EDEM2,GO:0016787
EDEM2,GO:0016798
EDEM2,GO:0005975
EDEM2,GO:0006986
EDEM2,GO:0008152
EDEM2,GO:1904380
EDEM2,GO:1904382
EDEM2,GO:0005783
EDEM2,GO:0016020
EDEM2,GO:0044322
A0A674G7Y5,GO:0005634
A0A674G7Y5,GO:0005634
AP2B1,GO:0030276
AP2B1,GO:0006886
AP2B1,GO:0015031
AP2B1,GO:0015031
AP2B1,GO:0016192
AP2B1,GO:0016020
AP2B1,GO:0030117
AP2B1,GO:0030118
AP2B1,GO:0030119
AP2B1,GO:0030131
PPP2R2B,GO:0019888
PPP2R2B,GO:0050790
PPP2R2B,GO:0000159
PPP2R2B,GO:0000159
CFAP65,GO:0005737
KCNC4,GO:0005216
KCNC4,GO:0005244
KCNC4,GO:0005249
KCNC4,GO:0005267
KCNC4,GO:0006811
KCNC4,GO:0006811
KCNC4,GO:0006813
KCNC4,GO:0006813
KCNC4,GO:0034765
KCNC4,GO:0051260
KCNC4,GO:0055085
KCNC4,GO:0071805
KCNC4,GO:0016020
KCNC4,GO:0016020
KCNC4,GO:0016020
KCNC4,GO:0008076
A0A674G7Z0,GO:0008270
A0A674G7Z0,GO:0016740
A0A674G7Z0,GO:0017136
A0A674G7Z0,GO:0033558
A0A674G7Z0,GO:0046872
A0A674G7Z0,GO:0051287
A0A674G7Z0,GO:0070403
A0A674G7Z0,GO:0070403
A0A674G7Z0,GO:0016570
CLMP,GO:0005881
CLMP,GO:0016020
CLMP,GO:0016020
A0A674G7Z2,GO:0004222
A0A674G7Z2,GO:0008233
A0A674G7Z2,GO:0008237
A0A674G7Z2,GO:0008237
A0A674G7Z2,GO:0016787
A0A674G7Z2,GO:0046872
A0A674G7Z2,GO:0006508
A0A674G7Z2,GO:0006508
A0A674G7Z2,GO:0030198
A0A674G7Z2,GO:0005576
PHACTR4,GO:0003779
PHACTR4,GO:0003779
PHACTR4,GO:0003779
PHACTR4,GO:0008157
PHACTR4,GO:0008157
PHACTR4,GO:0019888
PHACTR4,GO:0072542
PHACTR4,GO:0001755
PHACTR4,GO:0001843
PHACTR4,GO:0007266
PHACTR4,GO:0007399
PHACTR4,GO:0030036
PHACTR4,GO:0043085
PHACTR4,GO:0048484
PHACTR4,GO:0051726
PHACTR4,GO:0061386
PHACTR4,GO:2001045
PHACTR4,GO:0005737
PHACTR4,GO:0005737
PHACTR4,GO:0005737
PHACTR4,GO:0030027
PHACTR4,GO:0030027
PHACTR4,GO:0042995
UGGT1,GO:0003980
UGGT1,GO:0016740
UGGT1,GO:0006486
UGGT1,GO:0006486
UGGT1,GO:0071704
UGGT1,GO:0097359
UGGT1,GO:0005783
UGGT1,GO:0005788
UGGT1,GO:0016020
S100A12,GO:0005509
GALC,GO:0004336
GALC,GO:0004336
GALC,GO:0006629
GALC,GO:0006665
GALC,GO:0006683
GALC,GO:0016042
LOC100219242,GO:0004046
LOC100219242,GO:0004046
LOC100219242,GO:0016787
LOC100219242,GO:0016787
LOC100219242,GO:0016787
LOC100219242,GO:0006520
LOC100219242,GO:0005737
LOC100219242,GO:0005737
ST3GAL6,GO:0008373
ST3GAL6,GO:0016757
ST3GAL6,GO:0006486
ST3GAL6,GO:0097503
ST3GAL6,GO:0005794
ST3GAL6,GO:0016020
ST3GAL6,GO:0016020
A0A674G800,GO:0003676
A0A674G800,GO:0003723
A0A674G800,GO:0003723
A0A674G800,GO:0003723
A0A674G800,GO:0008270
UBL3,GO:0005886
UBL3,GO:0005886
UBL3,GO:0005886
UBL3,GO:0016020
UBL3,GO:0016020
ELOF1,GO:0046872
ELOF1,GO:0005634
ELOF1,GO:0005634
SPOP,GO:0016567
SPOP,GO:0016607
A0A674G804,GO:0007269
A0A674G804,GO:0048786
A0A674G805,GO:0015031
A0A674G805,GO:0005794
FXN,GO:0004322
FXN,GO:0004322
FXN,GO:0008199
FXN,GO:0016491
FXN,GO:0006783
FXN,GO:0006811
FXN,GO:0006879
FXN,GO:0016226
FXN,GO:0055072
FXN,GO:0005739
FXN,GO:0005739
FXN,GO:0005739
BACH2,GO:0003677
BACH2,GO:0003677
BACH2,GO:0003700
BACH2,GO:0006355
BACH2,GO:0005634
BACH2,GO:0005634
A0A674G811,GO:0003676
TMEM161A,GO:0016020
TMEM161A,GO:0016020
EDIL3,GO:0005509
PPIP5K2,GO:0000166
PPIP5K2,GO:0000827
PPIP5K2,GO:0000828
PPIP5K2,GO:0000829
PPIP5K2,GO:0000832
PPIP5K2,GO:0005524
PPIP5K2,GO:0016301
PPIP5K2,GO:0016740
PPIP5K2,GO:0033857
PPIP5K2,GO:0033857
PPIP5K2,GO:0052723
PPIP5K2,GO:0052724
PPIP5K2,GO:0016310
PPIP5K2,GO:0005737
PPIP5K2,GO:0005829
GRIP1,GO:0030159
GRIP1,GO:0016358
RBFOX3,GO:0003676
RBFOX3,GO:0003723
RBFOX3,GO:0003723
RBFOX3,GO:0003723
PDE1C,GO:0004114
PDE1C,GO:0008081
PDE1C,GO:0016787
PDE1C,GO:0046872
PDE1C,GO:0007165
